ticket_id,date,produit,catégorie,quantité,montant,client_id
T000171,2024-02-06,Fromage,Alimentaire,4,13.66,C005
T000173,2024-01-04,Chips,Snack,1,2.49,C023
T000173,2024-01-04,Fromage,Alimentaire,3,17.21,C023
T000174,2024-11-25,Chocolat,Snack,2,4.14,C014
T000174,2024-11-25,Pâtes,Alimentaire,1,2.2,C014
T000174,2024-11-25,Fromage,Alimentaire,2,8.25,C014
T000175,2024-07-27,Eau,Boisson,1,1.2,C018
T000175,2024-07-27,Chocolat,Snack,2,3.19,C018
T000175,2024-07-27,Chips,Snack,4,8.92,C018
T000175,2024-07-27,Lait,Alimentaire,4,9.78,C018
T000175,2024-07-27,Bonbons,Snack,4,11.16,C018
T000176,2024-08-08,Lait,Alimentaire,4,15.2,C045
T000176,2024-08-08,Soda,Boisson,1,1.99,C045
T000176,2024-08-08,Fromage,Alimentaire,1,3.42,C045
T000176,2024-08-08,Bonbons,Snack,4,11.11,C045
T000176,2024-08-08,Riz,Alimentaire,4,14.02,C045
T000177,2024-04-22,Chips,Snack,4,11.51,C016
T000177,2024-04-22,Bonbons,Snack,1,2.09,C016
T000177,2024-04-22,Pain,Alimentaire,1,2.53,C016
T000178,2024-06-20,Chips,Snack,4,11.83,C018
T000178,2024-06-20,Chocolat,Snack,1,2.61,C018
T000178,2024-06-20,Fromage,Alimentaire,4,15.87,C018
T000178,2024-06-20,Riz,Alimentaire,2,5.32,C018
T000179,2024-05-13,Pâtes,Alimentaire,2,9.4,C012
T000180,2024-01-15,Chocolat,Snack,3,5.09,C007
T000180,2024-01-15,Riz,Alimentaire,2,7.44,C007
T000180,2024-01-15,Bonbons,Snack,3,5.94,C007
T000181,2024-11-19,Chocolat,Snack,3,7.42,C024
T000182,2024-03-20,Pâtes,Alimentaire,4,8.77,C037
T000183,2024-07-21,Soda,Boisson,2,2.29,C040
T000183,2024-07-21,Bière,Boisson,3,4.76,C040
T000183,2024-07-21,Bonbons,Snack,1,3.75,C040
T000183,2024-07-21,Pâtes,Alimentaire,1,2.36,C040
T000184,2024-04-07,Lait,Alimentaire,4,8.64,C040
T000184,2024-04-07,Fromage,Alimentaire,4,22.48,C040
T000184,2024-04-07,Pain,Alimentaire,3,11.71,C040
T000184,2024-04-07,Pâtes,Alimentaire,4,21.26,C040
T000185,2024-04-11,Pâtes,Alimentaire,1,5.62,C044
T000185,2024-04-11,Pain,Alimentaire,4,18.11,C044
T000185,2024-04-11,Bonbons,Snack,4,13.6,C044
T000186,2024-08-05,Bonbons,Snack,2,6.32,C015
T000186,2024-08-05,Chips,Snack,2,4.39,C015
T000186,2024-08-05,Soda,Boisson,3,6.03,C015
T000186,2024-08-05,Fromage,Alimentaire,4,22.98,C015
T000186,2024-08-05,Lait,Alimentaire,2,4.63,C015
T000187,2024-01-10,Chips,Snack,1,3.19,C007
T000187,2024-01-10,Bonbons,Snack,1,3.51,C007
T000188,2024-09-18,Bonbons,Snack,2,7.65,C044
T000188,2024-09-18,Chocolat,Snack,1,3.49,C044
T000188,2024-09-18,Pain,Alimentaire,2,9.81,C044
T000189,2024-03-24,Pain,Alimentaire,3,10.1,C029
T000189,2024-03-24,Fromage,Alimentaire,2,6.08,C029
T000190,2024-11-13,Fromage,Alimentaire,1,5.99,C040
T000190,2024-11-13,Lait,Alimentaire,4,17.95,C040
T000190,2024-11-13,Pain,Alimentaire,4,14.81,C040
T000191,2024-12-21,Chocolat,Snack,2,6.12,C041
T000191,2024-12-21,Pain,Alimentaire,3,13.3,C041
T000191,2024-12-21,Pâtes,Alimentaire,4,20.05,C041
T000191,2024-12-21,Bonbons,Snack,1,3.99,C041
T000192,2024-03-26,Chocolat,Snack,4,6.79,C003
T000193,2024-01-28,Chips,Snack,4,12.89,C004
T000194,2024-12-25,Riz,Alimentaire,1,5.2,C023
T000194,2024-12-25,Fromage,Alimentaire,1,5.6,C023
T000194,2024-12-25,Lait,Alimentaire,4,13.1,C023
T000194,2024-12-25,Pâtes,Alimentaire,2,4.85,C023
T000195,2024-09-09,Bonbons,Snack,1,3.72,C043
T000196,2024-03-20,Riz,Alimentaire,4,9.01,C021
T000196,2024-03-20,Bonbons,Snack,1,4.0,C021
T000196,2024-03-20,Lait,Alimentaire,2,8.67,C021
T000197,2024-07-13,Fromage,Alimentaire,2,8.66,C028
T000197,2024-07-13,Lait,Alimentaire,1,2.56,C028
T000197,2024-07-13,Jus,Boisson,1,1.01,C028
T000197,2024-07-13,Chocolat,Snack,1,2.74,C028
T000197,2024-07-13,Chips,Snack,4,7.86,C028
T000197,2024-07-13,Pain,Alimentaire,2,6.6,C028
T000198,2024-10-09,Chips,Snack,4,7.51,C019
T000198,2024-10-09,Pain,Alimentaire,4,18.43,C019
T000198,2024-10-09,Fromage,Alimentaire,2,4.44,C019
T000199,2024-07-14,Riz,Alimentaire,2,10.94,C044
T000199,2024-07-14,Soda,Boisson,3,5.34,C044
T000199,2024-07-14,Fromage,Alimentaire,4,22.79,C044
T000199,2024-07-14,Bonbons,Snack,4,7.73,C044
T000199,2024-07-14,Lait,Alimentaire,2,4.67,C044
T000200,2024-03-14,Chocolat,Snack,1,3.7,C020
T000200,2024-03-14,Bonbons,Snack,3,8.12,C020
T000200,2024-03-14,Riz,Alimentaire,2,11.77,C020
T000201,2024-12-29,Pâtes,Alimentaire,3,15.18,C024
T000201,2024-12-29,Chocolat,Snack,3,7.46,C024
T000201,2024-12-29,Riz,Alimentaire,3,8.06,C024
T000202,2024-04-08,Lait,Alimentaire,2,6.4,C039
T000203,2024-02-22,Fromage,Alimentaire,4,23.48,C026
T000204,2024-12-16,Chips,Snack,4,6.67,C042
T000205,2024-07-09,Lait,Alimentaire,2,6.67,C023
T000205,2024-07-09,Pâtes,Alimentaire,3,15.21,C023
T000205,2024-07-09,Riz,Alimentaire,2,11.21,C023
T000205,2024-07-09,Bonbons,Snack,3,8.66,C023
T000205,2024-07-09,Jus,Boisson,3,3.23,C023
T000207,2024-08-06,Fromage,Alimentaire,2,7.1,C029
T000207,2024-08-06,Jus,Boisson,1,2.76,C029
T000207,2024-08-06,Pâtes,Alimentaire,2,4.44,C029
T000208,2024-01-04,Chips,Snack,4,14.88,C009
T000208,2024-01-04,Bonbons,Snack,2,7.34,C009
T000208,2024-01-04,Riz,Alimentaire,2,6.7,C009
T000208,2024-01-04,Pain,Alimentaire,2,5.22,C009
T000209,2024-07-08,Riz,Alimentaire,4,22.34,C016
T000210,2024-04-08,Chocolat,Snack,4,9.18,C026
T000210,2024-04-08,Bonbons,Snack,1,2.35,C026
T000210,2024-04-08,Pâtes,Alimentaire,3,15.06,C026
T000210,2024-04-08,Riz,Alimentaire,3,8.52,C026
T000210,2024-04-08,Pain,Alimentaire,2,10.54,C026
T000212,2024-02-13,Pâtes,Alimentaire,2,5.65,C035
T000212,2024-02-13,Lait,Alimentaire,2,11.51,C035
T000212,2024-02-13,Riz,Alimentaire,3,17.63,C035
T000213,2024-03-04,Riz,Alimentaire,4,21.38,C037
T000213,2024-03-04,Chocolat,Snack,2,7.59,C037
T000214,2024-08-22,Riz,Alimentaire,2,5.93,C019
T000214,2024-08-22,Pain,Alimentaire,1,4.0,C019
T000214,2024-08-22,Chocolat,Snack,1,2.44,C019
T000215,2024-03-17,Fromage,Alimentaire,3,6.53,C049
T000215,2024-03-17,Riz,Alimentaire,1,2.08,C049
T000215,2024-03-17,Chocolat,Snack,2,3.67,C049
T000215,2024-03-17,Lait,Alimentaire,1,3.46,C049
T000216,2024-07-24,Bonbons,Snack,3,7.85,C024
T000216,2024-07-24,Bière,Boisson,2,4.39,C024
T000217,2024-12-09,Chocolat,Snack,4,14.08,C017
T000217,2024-12-09,Fromage,Alimentaire,3,11.01,C017
T000218,2024-02-13,Chocolat,Snack,4,6.25,C039
T000219,2024-06-17,Bière,Boisson,1,2.59,C015
T000219,2024-06-17,Pain,Alimentaire,1,5.19,C015
T000220,2024-04-29,Chocolat,Snack,3,5.86,C003
T000220,2024-04-29,Lait,Alimentaire,1,4.47,C003
T000220,2024-04-29,Pâtes,Alimentaire,2,10.93,C003
T000220,2024-04-29,Pain,Alimentaire,1,2.05,C003
T000220,2024-04-29,Riz,Alimentaire,3,14.92,C003
T000221,2024-05-28,Riz,Alimentaire,4,12.31,C044
T000221,2024-05-28,Chips,Snack,2,5.95,C044
T000221,2024-05-28,Pain,Alimentaire,2,8.47,C044
T000221,2024-05-28,Fromage,Alimentaire,3,15.01,C044
T000221,2024-05-28,Pâtes,Alimentaire,1,5.59,C044
T000222,2024-10-24,Chips,Snack,3,10.69,C013
T000222,2024-10-24,Riz,Alimentaire,1,3.77,C013
T000223,2024-08-01,Fromage,Alimentaire,4,17.58,C030
T000223,2024-08-01,Bonbons,Snack,1,2.42,C030
T000223,2024-08-01,Chocolat,Snack,3,9.55,C030
T000223,2024-08-01,Lait,Alimentaire,1,4.58,C030
T000223,2024-08-01,Pâtes,Alimentaire,4,12.9,C030
T000224,2024-03-30,Chocolat,Snack,3,7.64,C006
T000224,2024-03-30,Fromage,Alimentaire,2,6.01,C006
T000224,2024-03-30,Bonbons,Snack,1,3.58,C006
T000225,2024-04-14,Bonbons,Snack,2,7.55,C004
T000225,2024-04-14,Riz,Alimentaire,1,3.56,C004
T000225,2024-04-14,Chocolat,Snack,4,13.66,C004
T000226,2024-06-12,Bonbons,Snack,4,10.49,C039
T000227,2024-07-13,Riz,Alimentaire,2,4.21,C009
T000227,2024-07-13,Pâtes,Alimentaire,4,16.77,C009
T000227,2024-07-13,Chocolat,Snack,2,3.74,C009
T000227,2024-07-13,Pain,Alimentaire,1,4.72,C009
T000227,2024-07-13,Chips,Snack,3,5.1,C009
T000228,2024-12-02,Bonbons,Snack,1,1.55,C034
T000229,2024-03-12,Fromage,Alimentaire,2,8.1,C005
T000230,2024-05-02,Pain,Alimentaire,4,23.46,C039
T000230,2024-05-02,Lait,Alimentaire,1,4.56,C039
T000230,2024-05-02,Chips,Snack,4,15.45,C039
T000230,2024-05-02,Riz,Alimentaire,1,4.79,C039
T000231,2024-05-01,Chips,Snack,3,9.95,C025
T000232,2024-11-28,Chips,Snack,3,7.03,C040
T000232,2024-11-28,Fromage,Alimentaire,2,9.93,C040
T000232,2024-11-28,Pain,Alimentaire,3,12.09,C040
T000233,2024-11-17,Bonbons,Snack,1,2.42,C009
T000233,2024-11-17,Pain,Alimentaire,4,16.64,C009
T000234,2024-02-20,Pain,Alimentaire,2,9.39,C032
T000234,2024-02-20,Bonbons,Snack,2,3.72,C032
T000234,2024-02-20,Lait,Alimentaire,2,8.51,C032
T000234,2024-02-20,Fromage,Alimentaire,2,4.72,C032
T000235,2024-07-20,Pain,Alimentaire,1,2.48,C016
T000235,2024-07-20,Jus,Boisson,3,5.86,C016
T000236,2024-03-30,Lait,Alimentaire,3,7.64,C037
T000236,2024-03-30,Chocolat,Snack,1,1.84,C037
T000236,2024-03-30,Pâtes,Alimentaire,4,23.74,C037
T000237,2024-11-16,Lait,Alimentaire,3,15.78,C036
T000237,2024-11-16,Chocolat,Snack,1,3.1,C036
T000237,2024-11-16,Chips,Snack,1,2.15,C036
T000237,2024-11-16,Pâtes,Alimentaire,4,10.47,C036
T000237,2024-11-16,Bonbons,Snack,1,2.38,C036
T000238,2024-02-25,Chocolat,Snack,2,5.52,C046
T000238,2024-02-25,Fromage,Alimentaire,4,15.25,C046
T000238,2024-02-25,Bonbons,Snack,1,2.45,C046
T000238,2024-02-25,Pain,Alimentaire,2,9.63,C046
T000239,2024-06-27,Chips,Snack,1,3.38,C042
T000239,2024-06-27,Jus,Boisson,1,2.31,C042
T000239,2024-06-27,Bière,Boisson,3,3.7,C042
T000239,2024-06-27,Pâtes,Alimentaire,2,7.8,C042
T000240,2024-05-25,Bonbons,Snack,4,12.01,C010
T000240,2024-05-25,Fromage,Alimentaire,1,2.42,C010
T000240,2024-05-25,Lait,Alimentaire,4,13.11,C010
T000240,2024-05-25,Chips,Snack,1,3.25,C010
T000241,2024-10-13,Riz,Alimentaire,1,3.56,C019
T000242,2024-02-27,Chips,Snack,3,6.16,C017
T000242,2024-02-27,Pâtes,Alimentaire,1,4.66,C017
T000244,2024-08-16,Jus,Boisson,2,3.18,C030
T000244,2024-08-16,Pâtes,Alimentaire,2,8.7,C030
T000244,2024-08-16,Eau,Boisson,3,6.82,C030
T000245,2024-01-25,Chocolat,Snack,2,6.35,C037
T000245,2024-01-25,Pâtes,Alimentaire,3,8.43,C037
T000245,2024-01-25,Riz,Alimentaire,1,4.88,C037
T000245,2024-01-25,Chips,Snack,4,10.38,C037
T000245,2024-01-25,Pain,Alimentaire,2,11.27,C037
T000246,2024-09-13,Pâtes,Alimentaire,3,10.05,C015
T000246,2024-09-13,Chocolat,Snack,2,5.74,C015
T000246,2024-09-13,Riz,Alimentaire,1,4.81,C015
T000247,2024-01-19,Chocolat,Snack,4,11.76,C016
T000247,2024-01-19,Pâtes,Alimentaire,3,10.06,C016
T000247,2024-01-19,Chips,Snack,1,3.48,C016
T000247,2024-01-19,Riz,Alimentaire,4,22.23,C016
T000248,2024-05-31,Riz,Alimentaire,3,9.48,C037
T000248,2024-05-31,Pain,Alimentaire,4,15.79,C037
T000249,2024-12-20,Bonbons,Snack,2,6.65,C045
T000249,2024-12-20,Chips,Snack,3,9.11,C045
T000249,2024-12-20,Fromage,Alimentaire,3,13.33,C045
T000250,2024-08-31,Chips,Snack,3,6.88,C021
T000250,2024-08-31,Bière,Boisson,2,5.85,C021
T000250,2024-08-31,Eau,Boisson,2,5.33,C021
T000251,2024-05-16,Pain,Alimentaire,3,14.87,C019
T000251,2024-05-16,Pâtes,Alimentaire,2,9.11,C019
T000251,2024-05-16,Chocolat,Snack,1,2.41,C019
T000252,2024-03-18,Bonbons,Snack,2,4.0,C015
T000252,2024-03-18,Pain,Alimentaire,1,3.1,C015
T000253,2024-09-23,Pain,Alimentaire,2,9.22,C004
T000254,2024-02-25,Pâtes,Alimentaire,4,18.34,C025
T000254,2024-02-25,Riz,Alimentaire,3,7.21,C025
T000255,2024-11-25,Pain,Alimentaire,1,3.6,C019
T000255,2024-11-25,Chips,Snack,3,11.68,C019
T000255,2024-11-25,Chocolat,Snack,2,7.52,C019
T000255,2024-11-25,Pâtes,Alimentaire,2,9.85,C019
T000256,2024-09-15,Pâtes,Alimentaire,2,11.11,C005
T000256,2024-09-15,Fromage,Alimentaire,3,17.85,C005
T000256,2024-09-15,Lait,Alimentaire,4,18.73,C005
T000256,2024-09-15,Chips,Snack,3,10.55,C005
T000257,2024-12-09,Fromage,Alimentaire,1,5.99,C017
T000258,2024-06-06,Riz,Alimentaire,4,21.78,C047
T000258,2024-06-06,Pâtes,Alimentaire,3,8.53,C047
T000258,2024-06-06,Chips,Snack,4,8.07,C047
T000259,2024-03-05,Bonbons,Snack,1,3.02,C001
T000259,2024-03-05,Fromage,Alimentaire,3,16.49,C001
T000260,2024-11-14,Lait,Alimentaire,3,16.48,C031
T000260,2024-11-14,Fromage,Alimentaire,4,14.05,C031
T000260,2024-11-14,Pâtes,Alimentaire,1,5.57,C031
T000260,2024-11-14,Riz,Alimentaire,1,3.31,C031
T000260,2024-11-14,Pain,Alimentaire,2,5.18,C031
T000261,2024-07-30,Bonbons,Snack,3,11.58,C011
T000261,2024-07-30,Fromage,Alimentaire,2,6.6,C011
T000262,2024-10-27,Chocolat,Snack,4,15.43,C026
T000263,2024-03-09,Lait,Alimentaire,1,3.38,C009
T000263,2024-03-09,Bonbons,Snack,3,7.71,C009
T000263,2024-03-09,Pain,Alimentaire,1,3.97,C009
T000264,2024-05-16,Pain,Alimentaire,3,9.0,C038
T000264,2024-05-16,Chocolat,Snack,1,3.51,C038
T000265,2024-07-12,Bonbons,Snack,4,6.38,C049
T000265,2024-07-12,Chocolat,Snack,4,8.77,C049
T000265,2024-07-12,Chips,Snack,4,15.32,C049
T000266,2024-12-28,Fromage,Alimentaire,4,9.42,C027
T000266,2024-12-28,Riz,Alimentaire,3,8.84,C027
T000266,2024-12-28,Chips,Snack,3,11.68,C027
T000267,2024-06-08,Pain,Alimentaire,1,5.05,C012
T000267,2024-06-08,Jus,Boisson,4,6.75,C012
T000267,2024-06-08,Riz,Alimentaire,2,11.42,C012
T000267,2024-06-08,Bière,Boisson,2,4.45,C012
T000267,2024-06-08,Pâtes,Alimentaire,4,12.25,C012
T000267,2024-06-08,Chocolat,Snack,3,10.17,C012
T000268,2024-03-11,Chips,Snack,2,7.61,C039
T000268,2024-03-11,Pâtes,Alimentaire,4,16.07,C039
T000268,2024-03-11,Pain,Alimentaire,3,15.07,C039
T000268,2024-03-11,Chocolat,Snack,2,5.61,C039
T000269,2024-05-15,Pain,Alimentaire,1,4.01,C034
T000269,2024-05-15,Riz,Alimentaire,2,4.41,C034
T000270,2024-12-03,Chocolat,Snack,1,2.44,C026
T000270,2024-12-03,Chips,Snack,4,7.11,C026
T000270,2024-12-03,Bonbons,Snack,3,9.67,C026
T000270,2024-12-03,Pain,Alimentaire,4,18.82,C026
T000271,2024-11-02,Chocolat,Snack,4,9.01,C038
T000271,2024-11-02,Lait,Alimentaire,2,4.6,C038
T000271,2024-11-02,Pâtes,Alimentaire,1,3.08,C038
T000271,2024-11-02,Bonbons,Snack,4,9.95,C038
T000272,2024-06-23,Eau,Boisson,3,3.45,C044
T000272,2024-06-23,Soda,Boisson,3,7.26,C044
T000272,2024-06-23,Lait,Alimentaire,4,17.01,C044
T000272,2024-06-23,Riz,Alimentaire,3,9.35,C044
T000272,2024-06-23,Bonbons,Snack,3,7.14,C044
T000273,2024-01-19,Pâtes,Alimentaire,4,11.11,C017
T000274,2024-01-20,Bonbons,Snack,1,3.11,C046
T000274,2024-01-20,Chocolat,Snack,2,3.09,C046
T000274,2024-01-20,Fromage,Alimentaire,3,10.76,C046
T000276,2024-11-28,Pain,Alimentaire,1,5.79,C041
T000276,2024-11-28,Lait,Alimentaire,2,6.21,C041
T000276,2024-11-28,Bonbons,Snack,3,4.95,C041
T000276,2024-11-28,Riz,Alimentaire,4,11.9,C041
T000276,2024-11-28,Fromage,Alimentaire,1,3.44,C041
T000277,2024-01-23,Bonbons,Snack,1,3.64,C024
T000277,2024-01-23,Chocolat,Snack,3,7.48,C024
T000277,2024-01-23,Fromage,Alimentaire,2,8.54,C024
T000277,2024-01-23,Pâtes,Alimentaire,3,11.55,C024
T000278,2024-06-07,Chips,Snack,2,3.63,C041
T000278,2024-06-07,Pâtes,Alimentaire,1,5.66,C041
T000279,2024-06-28,Chocolat,Snack,1,3.84,C041
T000279,2024-06-28,Lait,Alimentaire,4,22.48,C041
T000279,2024-06-28,Pain,Alimentaire,2,10.92,C041
T000279,2024-06-28,Chips,Snack,4,13.9,C041
T000279,2024-06-28,Riz,Alimentaire,3,17.01,C041
T000280,2024-01-06,Fromage,Alimentaire,2,7.44,C023
T000281,2024-05-17,Bonbons,Snack,2,7.09,C022
T000282,2024-06-05,Fromage,Alimentaire,4,11.3,C025
T000282,2024-06-05,Lait,Alimentaire,2,8.6,C025
T000283,2024-05-01,Chips,Snack,3,10.59,C003
T000283,2024-05-01,Chocolat,Snack,2,7.97,C003
T000285,2024-02-09,Chips,Snack,1,1.89,C027
T000285,2024-02-09,Pain,Alimentaire,3,16.84,C027
T000286,2024-10-14,Lait,Alimentaire,3,10.63,C020
T000286,2024-10-14,Pâtes,Alimentaire,3,17.46,C020
T000287,2024-05-28,Chips,Snack,1,1.94,C049
T000287,2024-05-28,Chocolat,Snack,2,3.7,C049
T000287,2024-05-28,Pâtes,Alimentaire,1,5.19,C049
T000288,2024-01-21,Fromage,Alimentaire,1,4.17,C039
T000288,2024-01-21,Riz,Alimentaire,4,16.99,C039
T000289,2024-06-10,Bière,Boisson,3,6.95,C000
T000289,2024-06-10,Pâtes,Alimentaire,3,16.49,C000
T000289,2024-06-10,Bonbons,Snack,3,6.25,C000
T000290,2024-06-27,Pain,Alimentaire,2,6.14,C006
T000290,2024-06-27,Bière,Boisson,1,2.53,C006
T000290,2024-06-27,Fromage,Alimentaire,1,3.86,C006
T000290,2024-06-27,Bonbons,Snack,1,3.81,C006
T000290,2024-06-27,Chips,Snack,4,10.47,C006
T000291,2024-07-16,Chips,Snack,4,13.06,C024
T000291,2024-07-16,Bonbons,Snack,2,3.56,C024
T000291,2024-07-16,Pain,Alimentaire,1,5.98,C024
T000291,2024-07-16,Riz,Alimentaire,1,4.86,C024
T000291,2024-07-16,Pâtes,Alimentaire,2,7.47,C024
T000292,2024-10-07,Fromage,Alimentaire,2,7.02,C009
T000292,2024-10-07,Riz,Alimentaire,3,16.15,C009
T000292,2024-10-07,Pâtes,Alimentaire,3,6.05,C009
T000292,2024-10-07,Bonbons,Snack,1,3.5,C009
T000293,2024-07-19,Pain,Alimentaire,3,13.85,C038
T000293,2024-07-19,Chips,Snack,4,7.07,C038
T000293,2024-07-19,Bonbons,Snack,3,7.42,C038
T000294,2024-02-06,Riz,Alimentaire,1,2.38,C015
T000295,2024-02-09,Fromage,Alimentaire,4,17.48,C010
T000295,2024-02-09,Chips,Snack,4,10.28,C010
T000296,2024-04-05,Pâtes,Alimentaire,4,21.86,C015
T000297,2024-05-16,Pâtes,Alimentaire,1,3.25,C023
T000297,2024-05-16,Chips,Snack,1,1.61,C023
T000297,2024-05-16,Riz,Alimentaire,3,10.89,C023
T000298,2024-05-17,Pâtes,Alimentaire,3,15.94,C042
T000298,2024-05-17,Chips,Snack,2,5.52,C042
T000299,2024-02-27,Pâtes,Alimentaire,3,10.18,C021
T000299,2024-02-27,Fromage,Alimentaire,3,11.88,C021
T000299,2024-02-27,Chips,Snack,1,3.22,C021
T000300,2024-11-04,Pain,Alimentaire,2,9.34,C000
T000300,2024-11-04,Lait,Alimentaire,4,9.12,C000
T000301,2024-05-12,Chocolat,Snack,4,10.7,C020
T000302,2024-01-18,Bonbons,Snack,4,15.98,C006
T000302,2024-01-18,Chocolat,Snack,3,10.39,C006
T000303,2024-04-01,Pain,Alimentaire,2,8.18,C002
T000303,2024-04-01,Bonbons,Snack,1,2.67,C002
T000304,2024-12-25,Riz,Alimentaire,3,8.38,C033
T000305,2024-10-08,Pain,Alimentaire,1,5.51,C035
T000305,2024-10-08,Chips,Snack,4,6.98,C035
T000305,2024-10-08,Riz,Alimentaire,2,10.34,C035
T000307,2024-11-20,Riz,Alimentaire,4,21.84,C027
T000307,2024-11-20,Fromage,Alimentaire,3,13.05,C027
T000308,2024-05-03,Riz,Alimentaire,2,5.57,C046
T000308,2024-05-03,Bonbons,Snack,1,2.42,C046
T000308,2024-05-03,Pâtes,Alimentaire,1,5.64,C046
T000308,2024-05-03,Fromage,Alimentaire,2,4.83,C046
T000309,2024-11-08,Pâtes,Alimentaire,4,22.1,C044
T000309,2024-11-08,Riz,Alimentaire,4,15.34,C044
T000309,2024-11-08,Chocolat,Snack,1,2.92,C044
T000309,2024-11-08,Pain,Alimentaire,2,9.24,C044
T000310,2024-12-11,Chips,Snack,4,10.42,C011
T000310,2024-12-11,Chocolat,Snack,1,2.33,C011
T000310,2024-12-11,Riz,Alimentaire,2,5.39,C011
T000310,2024-12-11,Pâtes,Alimentaire,4,15.47,C011
T000311,2024-09-30,Pâtes,Alimentaire,1,3.14,C027
T000312,2024-08-23,Fromage,Alimentaire,1,5.47,C004
T000312,2024-08-23,Lait,Alimentaire,2,10.35,C004
T000313,2024-11-24,Chocolat,Snack,4,14.75,C004
T000313,2024-11-24,Chips,Snack,3,9.55,C004
T000314,2024-08-24,Chocolat,Snack,1,1.84,C001
T000314,2024-08-24,Bonbons,Snack,2,7.55,C001
T000314,2024-08-24,Riz,Alimentaire,1,5.94,C001
T000314,2024-08-24,Pâtes,Alimentaire,4,11.5,C001
T000314,2024-08-24,Pain,Alimentaire,2,8.54,C001
T000315,2024-06-11,Pain,Alimentaire,4,15.66,C030
T000315,2024-06-11,Bière,Boisson,1,2.3,C030
T000315,2024-06-11,Riz,Alimentaire,1,4.31,C030
T000315,2024-06-11,Lait,Alimentaire,2,7.27,C030
T000316,2024-04-06,Fromage,Alimentaire,2,4.35,C031
T000316,2024-04-06,Bonbons,Snack,4,13.63,C031
T000317,2024-04-27,Bonbons,Snack,1,1.56,C037
T000317,2024-04-27,Chips,Snack,4,7.97,C037
T000318,2024-06-17,Lait,Alimentaire,1,3.31,C037
T000318,2024-06-17,Pâtes,Alimentaire,2,8.65,C037
T000318,2024-06-17,Jus,Boisson,3,3.95,C037
T000319,2024-12-25,Lait,Alimentaire,1,2.72,C036
T000319,2024-12-25,Bonbons,Snack,2,5.14,C036
T000319,2024-12-25,Chips,Snack,1,2.24,C036
T000319,2024-12-25,Pâtes,Alimentaire,2,10.68,C036
T000320,2024-07-10,Chocolat,Snack,4,10.72,C001
T000321,2024-04-10,Lait,Alimentaire,1,5.78,C024
T000322,2024-11-11,Fromage,Alimentaire,2,6.53,C007
T000322,2024-11-11,Pain,Alimentaire,3,7.06,C007
T000322,2024-11-11,Lait,Alimentaire,1,2.0,C007
T000323,2024-09-12,Chocolat,Snack,1,3.67,C016
T000323,2024-09-12,Chips,Snack,3,5.73,C016
T000324,2024-12-13,Pâtes,Alimentaire,4,17.65,C032
T000324,2024-12-13,Fromage,Alimentaire,3,10.79,C032
T000324,2024-12-13,Riz,Alimentaire,4,16.87,C032
T000324,2024-12-13,Lait,Alimentaire,4,15.56,C032
T000325,2024-10-03,Riz,Alimentaire,1,2.95,C026
T000325,2024-10-03,Pâtes,Alimentaire,1,4.34,C026
T000326,2024-07-25,Fromage,Alimentaire,3,17.82,C032
T000327,2024-08-07,Bière,Boisson,3,4.75,C017
T000327,2024-08-07,Jus,Boisson,3,7.55,C017
T000327,2024-08-07,Bonbons,Snack,2,4.54,C017
T000327,2024-08-07,Fromage,Alimentaire,2,6.17,C017
T000328,2024-09-05,Chocolat,Snack,2,7.82,C008
T000329,2024-08-31,Riz,Alimentaire,2,8.32,C046
T000329,2024-08-31,Bonbons,Snack,1,3.57,C046
T000329,2024-08-31,Pain,Alimentaire,4,8.96,C046
T000329,2024-08-31,Chips,Snack,4,15.72,C046
T000330,2024-05-11,Pain,Alimentaire,2,9.27,C030
T000330,2024-05-11,Chips,Snack,1,1.74,C030
T000331,2024-04-01,Pâtes,Alimentaire,1,2.36,C010
T000331,2024-04-01,Riz,Alimentaire,2,8.84,C010
T000331,2024-04-01,Bonbons,Snack,2,4.67,C010
T000331,2024-04-01,Lait,Alimentaire,3,6.53,C010
T000333,2024-02-03,Fromage,Alimentaire,3,12.87,C011
T000333,2024-02-03,Bonbons,Snack,4,15.45,C011
T000334,2024-11-01,Pâtes,Alimentaire,4,18.3,C008
T000334,2024-11-01,Riz,Alimentaire,1,2.99,C008
T000334,2024-11-01,Lait,Alimentaire,2,9.89,C008
T000334,2024-11-01,Fromage,Alimentaire,3,14.97,C008
T000335,2024-12-14,Riz,Alimentaire,3,10.26,C023
T000335,2024-12-14,Chocolat,Snack,4,12.78,C023
T000335,2024-12-14,Fromage,Alimentaire,2,11.81,C023
T000335,2024-12-14,Pain,Alimentaire,4,14.56,C023
T000335,2024-12-14,Bonbons,Snack,4,7.52,C023
T000336,2024-01-01,Pain,Alimentaire,4,23.88,C000
T000336,2024-01-01,Fromage,Alimentaire,3,14.1,C000
T000337,2024-03-03,Pain,Alimentaire,4,21.58,C049
T000337,2024-03-03,Pâtes,Alimentaire,4,13.89,C049
T000337,2024-03-03,Chips,Snack,2,6.81,C049
T000338,2024-01-24,Chips,Snack,3,11.37,C018
T000339,2024-12-23,Chips,Snack,3,7.83,C045
T000339,2024-12-23,Riz,Alimentaire,3,8.28,C045
T000339,2024-12-23,Bonbons,Snack,2,7.16,C045
T000340,2024-02-03,Pâtes,Alimentaire,1,3.39,C032
